datetime,commission,exec_id,last_price,last_quantity,order_book_id,order_id,position_effect,side,symbol,tax,trading_datetime,transaction_cost
2014-04-01 15:00:00,57.909488,15964704670083,8.06,8981.0,600449.XSHG,15964704670252,CLOSE,SELL,宁夏建材,72.38686,2014-04-01 15:00:00,130.296348
2014-04-01 15:00:00,497.569408,15964704670084,11.92,52178.0,600456.XSHG,15964704670253,CLOSE,SELL,宝钛股份,621.96176,2014-04-01 15:00:00,1119.531168
2014-04-01 15:00:00,191.353592,15964704670085,6.01,39799.0,600470.XSHG,15964704670254,CLOSE,SELL,*ST六化,239.19199,2014-04-01 15:00:00,430.54558199999997
2014-04-01 15:00:00,27.058248,15964704670086,3.33,10157.0,600491.XSHG,15964704670255,CLOSE,SELL,龙元建设,33.82281,2014-04-01 15:00:00,60.881057999999996
2014-04-01 15:00:00,43.245760000000004,15964704670087,7.45,7256.0,600545.XSHG,15964704670256,CLOSE,SELL,卓郎智能,54.05720000000001,2014-04-01 15:00:00,97.30296000000001
2014-04-01 15:00:00,536.969088,15964704670088,12.96,51791.0,600596.XSHG,15964704670257,CLOSE,SELL,新安股份,671.21136,2014-04-01 15:00:00,1208.180448
2014-04-01 15:00:00,317.243776,15964704670089,5.48,72364.0,600683.XSHG,15964704670258,CLOSE,SELL,京投发展,396.55472000000003,2014-04-01 15:00:00,713.7984960000001
2014-04-01 15:00:00,28.717624,15964704670090,6.29,5707.0,600797.XSHG,15964704670259,CLOSE,SELL,浙大网新,35.89703,2014-04-01 15:00:00,64.614654
2014-04-01 15:00:00,71.1704,15964704670091,7.16,12425.0,601519.XSHG,15964704670260,CLOSE,SELL,大智慧,88.96300000000001,2014-04-01 15:00:00,160.1334
2014-04-01 15:00:00,52.823952000000006,15964704670092,8.17,8082.0,601908.XSHG,15964704670261,CLOSE,SELL,京运通,66.02994000000001,2014-04-01 15:00:00,118.85389200000002
2014-04-01 15:00:00,16.110208,15964704670093,6.88,2927.0,601999.XSHG,15964704670262,CLOSE,SELL,出版传媒,20.13776,2014-04-01 15:00:00,36.247968
2014-04-01 15:00:00,2465.6688,15964704670094,12.81,240600.0,000050.XSHE,15964704670266,OPEN,BUY,深天马A,0.0,2014-04-01 15:00:00,2465.6688
2014-04-01 15:00:00,1996.8456,15964704670095,5.97,418100.0,000612.XSHE,15964704670271,OPEN,BUY,焦作万方,0.0,2014-04-01 15:00:00,1996.8456
2014-04-01 15:00:00,7.9672,15964704670096,4.33,2300.0,000652.XSHE,15964704670273,OPEN,BUY,泰达股份,0.0,2014-04-01 15:00:00,7.9672
2014-04-01 15:00:00,110.40960000000001,15964704670097,6.36,21700.0,000735.XSHE,15964704670275,OPEN,BUY,罗牛山,0.0,2014-04-01 15:00:00,110.40960000000001
2014-04-01 15:00:00,712.6080000000001,15964704670098,11.42,78000.0,000762.XSHE,15964704670278,OPEN,BUY,西藏矿业,0.0,2014-04-01 15:00:00,712.6080000000001
2014-04-01 15:00:00,150.39600000000002,15964704670099,7.55,24900.0,000829.XSHE,15964704670280,OPEN,BUY,天音控股,0.0,2014-04-01 15:00:00,150.39600000000002
2014-04-01 15:00:00,988.312,15964704670100,4.42,279500.0,000850.XSHE,15964704670284,OPEN,BUY,华茂股份,0.0,2014-04-01 15:00:00,988.312
2014-04-01 15:00:00,2746.232,15964704670101,5.66,606500.0,000897.XSHE,15964704670291,OPEN,BUY,津滨发展,0.0,2014-04-01 15:00:00,2746.232
2014-04-01 15:00:00,25.152,15964704670102,6.55,4800.0,000939.XSHE,15964704670293,OPEN,BUY,*ST凯迪,0.0,2014-04-01 15:00:00,25.152
2014-04-01 15:00:00,75.33120000000001,15964704670103,8.26,11400.0,002011.XSHE,15964704670295,OPEN,BUY,盾安环境,0.0,2014-04-01 15:00:00,75.33120000000001
2014-04-01 15:00:00,7.1904,15964704670104,4.28,2100.0,002075.XSHE,15964704670297,OPEN,BUY,沙钢股份,0.0,2014-04-01 15:00:00,7.1904
2014-04-01 15:00:00,198.5984,15964704670105,6.16,40300.0,002154.XSHE,15964704670299,OPEN,BUY,报喜鸟,0.0,2014-04-01 15:00:00,198.5984
2014-04-01 15:00:00,13.1872,15964704670106,6.34,2600.0,002306.XSHE,15964704670301,OPEN,BUY,ST云网,0.0,2014-04-01 15:00:00,13.1872
2014-04-01 15:00:00,1206.7584,15964704670107,9.12,165400.0,002320.XSHE,15964704670304,OPEN,BUY,海峡股份,0.0,2014-04-01 15:00:00,1206.7584
2014-04-01 15:00:00,82.25280000000002,15964704670108,21.42,4800.0,002384.XSHE,15964704670306,OPEN,BUY,东山精密,0.0,2014-04-01 15:00:00,82.25280000000002
2014-04-01 15:00:00,308.74080000000004,15964704670109,14.73,26200.0,002416.XSHE,15964704670308,OPEN,BUY,爱施德,0.0,2014-04-01 15:00:00,308.74080000000004
2014-04-01 15:00:00,1039.808,15964704670110,8.44,154000.0,002477.XSHE,15964704670311,OPEN,BUY,雏鹰退,0.0,2014-04-01 15:00:00,1039.808
2014-04-01 15:00:00,1676.524,15964704670111,3.05,687100.0,600006.XSHG,15964704670319,OPEN,BUY,东风汽车,0.0,2014-04-01 15:00:00,1676.524
2014-04-01 15:00:00,14.208,15964704670112,17.76,1000.0,600184.XSHG,15964704670321,OPEN,BUY,光电股份,0.0,2014-04-01 15:00:00,14.208
2014-04-01 15:00:00,65.32080000000002,15964704670113,16.01,5100.0,600198.XSHG,15964704670323,OPEN,BUY,大唐电信,0.0,2014-04-01 15:00:00,65.32080000000002
2014-04-01 15:00:00,621.5519999999999,15964704670114,2.76,281500.0,600269.XSHG,15964704670327,OPEN,BUY,赣粤高速,0.0,2014-04-01 15:00:00,621.5519999999999
2014-04-01 15:00:00,27.456000000000003,15964704670115,8.8,3900.0,600289.XSHG,15964704670329,OPEN,BUY,*ST信通,0.0,2014-04-01 15:00:00,27.456000000000003
2014-04-01 15:00:00,15.4008,15964704670116,7.13,2700.0,600333.XSHG,15964704670331,OPEN,BUY,长春燃气,0.0,2014-04-01 15:00:00,15.4008
2014-04-01 15:00:00,1063.452,15964704670117,4.01,331500.0,600425.XSHG,15964704670336,OPEN,BUY,青松建化,0.0,2014-04-01 15:00:00,1063.452
2014-04-01 15:00:00,2012.4648000000004,15964704670118,4.23,594700.0,600488.XSHG,15964704670343,OPEN,BUY,天药股份,0.0,2014-04-01 15:00:00,2012.4648000000004
2014-04-01 15:00:00,5.0,15964704670119,3.62,1000.0,600581.XSHG,15964704670345,OPEN,BUY,八一钢铁,0.0,2014-04-01 15:00:00,5.0
2014-04-01 15:00:00,1917.44,15964704670120,7.0,342400.0,600618.XSHG,15964704670350,OPEN,BUY,氯碱化工,0.0,2014-04-01 15:00:00,1917.44
2014-04-01 15:00:00,658.3312000000001,15964704670121,5.14,160100.0,600635.XSHG,15964704670354,OPEN,BUY,大众公用,0.0,2014-04-01 15:00:00,658.3312000000001
2014-04-01 15:00:00,23.7592,15964704670122,17.47,1700.0,600640.XSHG,15964704670356,OPEN,BUY,号百控股,0.0,2014-04-01 15:00:00,23.7592
2014-04-01 15:00:00,732.1104,15964704670123,24.21,37800.0,600645.XSHG,15964704670358,OPEN,BUY,中源协和,0.0,2014-04-01 15:00:00,732.1104
2014-04-01 15:00:00,62.70719999999999,15964704670124,16.33,4800.0,600685.XSHG,15964704670360,OPEN,BUY,中船防务,0.0,2014-04-01 15:00:00,62.70719999999999
2014-04-01 15:00:00,13.5592,15964704670125,9.97,1700.0,600770.XSHG,15964704670362,OPEN,BUY,综艺股份,0.0,2014-04-01 15:00:00,13.5592
2014-04-01 15:00:00,396.9936,15964704670126,3.42,145100.0,600815.XSHG,15964704670365,OPEN,BUY,*ST厦工,0.0,2014-04-01 15:00:00,396.9936
2014-04-01 15:00:00,353.62800000000004,15964704670127,7.05,62700.0,600829.XSHG,15964704670368,OPEN,BUY,人民同泰,0.0,2014-04-01 15:00:00,353.62800000000004
2014-04-01 15:00:00,1368.0576,15964704670128,8.19,208800.0,601002.XSHG,15964704670371,OPEN,BUY,晋亿实业,0.0,2014-04-01 15:00:00,1368.0576
2014-05-05 15:00:00,799.5903360000001,15964704670129,8.08,123699.0,000415.XSHE,15964704670372,CLOSE,SELL,渤海租赁,999.48792,2014-05-05 15:00:00,1799.0782560000002
2014-05-05 15:00:00,1077.612,15964704670130,2.67,504500.0,000627.XSHE,15964704670373,CLOSE,SELL,天茂集团,1347.015,2014-05-05 15:00:00,2424.6270000000004
2014-05-05 15:00:00,366.8448,15964704670131,4.12,111300.0,000652.XSHE,15964704670374,CLOSE,SELL,泰达股份,458.556,2014-05-05 15:00:00,825.4008
2014-05-05 15:00:00,1628.063752,15964704670132,3.71,548539.0,000927.XSHE,15964704670375,CLOSE,SELL,*ST夏利,2035.07969,2014-05-05 15:00:00,3663.143442
2014-05-05 15:00:00,1346.4871999999998,15964704670133,5.77,291700.0,000939.XSHE,15964704670376,CLOSE,SELL,*ST凯迪,1683.1089999999997,2014-05-05 15:00:00,3029.5961999999995
2014-05-05 15:00:00,1600.3043200000002,15964704670134,9.14,218860.0,002064.XSHE,15964704670377,CLOSE,SELL,华峰氨纶,2000.3804000000002,2014-05-05 15:00:00,3600.68472
2014-05-05 15:00:00,842.0976,15964704670135,6.06,173700.0,002154.XSHE,15964704670378,CLOSE,SELL,报喜鸟,1052.622,2014-05-05 15:00:00,1894.7196000000001
2014-05-05 15:00:00,2027.536,15964704670136,21.05,120400.0,002384.XSHE,15964704670380,CLOSE,SELL,东山精密,2534.42,2014-05-05 15:00:00,4561.956
2014-05-05 15:00:00,1744.298696,15964704670137,14.59,149443.0,002461.XSHE,15964704670381,CLOSE,SELL,珠江啤酒,2180.3733700000003,2014-05-05 15:00:00,3924.672066
2014-05-05 15:00:00,2002.70292,15964704670138,13.35,187519.0,600112.XSHG,15964704670382,CLOSE,SELL,ST天成,2503.37865,2014-05-05 15:00:00,4506.08157
