date,单位净值,基准
2020/8/10,3.16396,2.195607131
2020/8/11,3.134856,2.17558543
2020/8/12,3.096811,2.159721278
2020/8/13,3.103666,2.154176578
2020/8/14,3.148827,2.186201356
2020/8/17,3.204978,2.237594989
2020/8/18,3.224231,2.23644734
2020/8/19,3.173065,2.202953301
2020/8/20,3.131761,2.174363617
2020/8/21,3.177581,2.192806621
2020/8/24,3.232526,2.210002997
2020/8/25,3.247623,2.212838359
2020/8/26,3.217138,2.186899043
2020/8/27,3.240018,2.198616195
2020/8/28,3.324139,2.251089214
2020/8/31,3.306982,2.238054662
2020/9/1,3.340101,2.250093426
2020/9/2,3.357397,2.250913467
